sales_record_id,sales_order_id,created_date,created_time,last_updated_date,last_updated_time,sales_staff_id,counterparty_id,units_sold,unit_price,currency_id,design_id,agreed_payment_date,agreed_delivery_date,agreed_delivery_location_id
100179,1870,2023-04-21,08:04:09.818000,2023-04-21,08:04:09.818000,1,5,25282,3.66,2,94,2023-04-25,2023-04-23,11
100180,1871,2023-04-21,08:09:10.053000,2023-04-21,08:09:10.053000,10,13,68023,2.31,2,67,2023-04-25,2023-04-27,7
100181,1872,2023-04-21,08:13:09.834000,2023-04-21,08:13:09.834000,10,3,66895,3.74,2,32,2023-04-23,2023-04-23,9
100182,1873,2023-04-21,09:56:09.977000,2023-04-21,09:56:09.977000,4,15,14498,2.51,1,24,2023-04-22,2023-04-27,26
100183,1874,2023-04-21,10:29:10,2023-04-21,10:29:10,16,18,25856,3.68,3,48,2023-04-23,2023-04-21,30
100184,1875,2023-04-21,10:46:10.255000,2023-04-21,10:46:10.255000,10,19,14410,2.87,1,60,2023-04-26,2023-04-22,26
100185,1876,2023-04-21,11:09:09.687000,2023-04-21,11:09:09.687000,1,20,55478,3.44,2,45,2023-04-26,2023-04-22,7
100186,1877,2023-04-21,11:34:09.674000,2023-04-21,11:34:09.674000,12,8,57966,3.75,1,40,2023-04-25,2023-04-24,27
100187,1878,2023-04-21,11:49:09.852000,2023-04-21,11:49:09.852000,18,17,22711,2.82,1,120,2023-04-22,2023-04-21,3
100188,7749,2024-04-11,14:46:10.687000,2024-04-11,14:46:10.687000,17,18,96232,3.93,3,322,2024-04-12,2024-04-16,14
100189,1879,2023-04-21,12:40:10.185000,2023-04-21,12:40:10.185000,14,3,29416,3.03,3,108,2023-04-25,2023-04-22,29
100190,1880,2023-04-21,13:13:10.078000,2023-04-21,13:13:10.078000,4,11,15364,2.21,1,118,2023-04-26,2023-04-25,21
100191,1881,2023-04-21,13:20:09.973000,2023-04-21,13:20:09.973000,16,19,17022,3.18,2,30,2023-04-27,2023-04-27,6
100192,1882,2023-04-21,14:26:09.826000,2023-04-21,14:26:09.826000,19,14,90241,3.33,2,102,2023-04-22,2023-04-23,14
100193,1883,2023-04-21,14:32:09.953000,2023-04-21,14:32:09.953000,7,6,87327,3.35,1,8,2023-04-24,2023-04-21,29
100194,1884,2023-04-21,16:05:09.799000,2023-04-21,16:05:09.799000,15,2,50380,3.94,2,117,2023-04-21,2023-04-23,6
100195,1885,2023-04-21,16:24:09.952000,2023-04-21,16:24:09.952000,11,3,43540,2.93,2,32,2023-04-26,2023-04-22,28
100196,1886,2023-04-21,17:01:10.181000,2023-04-21,17:01:10.181000,9,1,19371,2.91,2,21,2023-04-24,2023-04-25,21
100197,435,2023-01-19,10:14:09.832000,2023-01-19,10:14:09.832000,18,3,31426,2.48,3,42,2023-01-22,2023-01-22,11
100198,1887,2023-04-21,18:56:09.803000,2023-04-21,18:56:09.803000,2,9,5419,2.31,1,93,2023-04-26,2023-04-22,18
100199,1888,2023-04-24,08:07:09.933000,2023-04-24,08:07:09.933000,11,10,40289,3.42,2,59,2023-04-26,2023-04-28,1
100200,1889,2023-04-24,09:59:09.885000,2023-04-24,09:59:09.885000,20,7,40841,3.58,2,92,2023-04-29,2023-04-28,23
100201,1890,2023-04-24,10:16:09.974000,2023-04-24,10:16:09.974000,3,9,65877,3.26,3,34,2023-04-28,2023-04-30,27
100202,1891,2023-04-24,10:36:09.700000,2023-04-24,10:36:09.700000,2,2,16641,3.41,3,73,2023-04-28,2023-04-30,7
100203,1892,2023-04-24,10:44:10.074000,2023-04-24,10:44:10.074000,10,19,57438,2.40,1,26,2023-04-27,2023-04-29,4
100204,1893,2023-04-24,11:07:10.124000,2023-04-24,11:07:10.124000,3,7,81248,3.39,1,34,2023-04-29,2023-04-29,13
100205,1894,2023-04-24,11:08:09.794000,2023-04-24,11:08:09.794000,14,12,76121,2.11,2,44,2023-04-25,2023-04-26,23
100206,1895,2023-04-24,11:16:09.757000,2023-04-24,11:16:09.757000,10,12,28882,3.11,3,8,2023-04-28,2023-04-28,25
100207,1897,2023-04-24,11:51:09.920000,2023-04-24,11:51:09.920000,6,13,63585,3.34,1,79,2023-04-29,2023-04-25,9
100208,1899,2023-04-24,12:35:09.928000,2023-04-24,12:35:09.928000,20,19,90712,3.18,2,39,2023-04-27,2023-04-30,3
100209,1900,2023-04-24,13:01:10.109000,2023-04-24,13:01:10.109000,12,10,49619,2.79,3,4,2023-04-29,2023-04-30,15
100210,1901,2023-04-24,13:41:10.110000,2023-04-24,13:41:10.110000,9,13,91189,3.13,2,43,2023-04-25,2023-04-30,5
100211,1902,2023-04-24,13:46:09.856000,2023-04-24,13:46:09.856000,13,4,98317,2.70,2,53,2023-04-27,2023-04-28,17
100212,1903,2023-04-24,13:47:09.632000,2023-04-24,13:47:09.632000,5,5,80388,3.44,1,109,2023-04-26,2023-04-25,29
100213,1904,2023-04-24,13:56:10.314000,2023-04-24,13:56:10.314000,4,15,27753,2.25,3,30,2023-04-27,2023-04-30,6
100214,1905,2023-04-24,14:15:09.729000,2023-04-24,14:15:09.729000,3,9,34040,3.13,2,104,2023-04-27,2023-04-27,10
100215,1906,2023-04-24,15:19:10.046000,2023-04-24,15:19:10.046000,2,9,39851,2.42,1,87,2023-04-25,2023-05-01,10
100216,1907,2023-04-24,15:29:09.847000,2023-04-24,15:29:09.847000,10,7,12663,3.13,3,23,2023-04-30,2023-04-29,7
100217,1908,2023-04-24,16:26:09.916000,2023-04-24,16:26:09.916000,20,2,20232,2.74,3,56,2023-04-29,2023-04-25,29
100218,1909,2023-04-24,16:29:09.868000,2023-04-24,16:29:09.868000,1,10,86310,2.06,2,84,2023-04-27,2023-04-26,10
100219,1910,2023-04-24,16:39:09.708000,2023-04-24,16:39:09.708000,12,16,89506,3.71,2,13,2023-04-30,2023-04-29,8
100220,1911,2023-04-24,17:39:10.272000,2023-04-24,17:39:10.272000,4,12,17109,3.51,1,51,2023-04-25,2023-04-29,30
100221,1912,2023-04-24,17:43:09.834000,2023-04-24,17:43:09.834000,5,4,25181,3.01,1,20,2023-04-29,2023-04-28,30
100222,1913,2023-04-24,17:59:09.754000,2023-04-24,17:59:09.754000,13,17,11988,3.92,2,52,2023-04-25,2023-04-27,11
100223,1914,2023-04-24,18:13:10.284000,2023-04-24,18:13:10.284000,12,10,36666,3.20,1,117,2023-04-26,2023-04-25,2
100224,1915,2023-04-25,08:05:09.920000,2023-04-25,08:05:09.920000,2,4,27865,2.53,2,42,2023-04-30,2023-04-29,14
100225,1916,2023-04-25,08:51:09.840000,2023-04-25,08:51:09.840000,7,8,53009,2.67,3,115,2023-04-26,2023-04-27,1
100226,1917,2023-04-25,09:07:09.812000,2023-04-25,09:07:09.812000,15,11,81155,3.86,2,24,2023-04-26,2023-04-26,19
100227,1762,2023-04-13,18:32:09.820000,2023-04-13,18:32:09.820000,13,11,79284,3.56,1,24,2023-04-16,2023-04-30,4
100228,1662,2023-04-10,09:06:09.637000,2023-04-10,09:06:09.637000,18,12,85511,3.34,3,60,2023-04-10,2023-04-16,21
100229,1918,2023-04-25,09:54:09.667000,2023-04-25,09:54:09.667000,2,12,92664,2.66,2,40,2023-04-26,2023-04-26,16
100230,1919,2023-04-25,10:00:10.416000,2023-04-25,10:00:10.416000,1,10,14064,3.20,1,73,2023-04-30,2023-04-30,18
100231,1920,2023-04-25,10:24:10.096000,2023-04-25,10:24:10.096000,18,19,91395,2.00,2,95,2023-04-30,2023-05-01,23
100232,2777,2023-06-15,12:43:10.032000,2023-06-15,12:43:10.032000,20,13,64059,2.24,3,161,2023-06-20,2023-06-21,15
100233,1922,2023-04-25,10:47:10.070000,2023-04-25,10:47:10.070000,2,5,62341,2.34,3,107,2023-04-26,2023-04-28,8
100234,1923,2023-04-25,11:05:09.809000,2023-04-25,11:05:09.809000,14,4,81914,2.97,1,101,2023-04-26,2023-04-29,22
100235,1924,2023-04-25,11:39:09.822000,2023-04-25,11:39:09.822000,17,7,4544,2.19,3,33,2023-05-01,2023-04-28,2
100236,1925,2023-04-25,12:15:10.082000,2023-04-25,12:15:10.082000,13,2,50248,2.17,2,72,2023-04-30,2023-04-25,13
100237,1926,2023-04-25,12:39:09.960000,2023-04-25,12:39:09.960000,8,6,58729,2.65,1,70,2023-04-28,2023-04-29,29
100238,1927,2023-04-25,13:02:09.880000,2023-04-25,13:02:09.880000,9,5,38261,3.38,2,61,2023-05-01,2023-04-29,19
100239,1928,2023-04-25,13:25:09.747000,2023-04-25,13:25:09.747000,8,2,7267,3.73,1,82,2023-04-26,2023-04-30,10
100240,1929,2023-04-25,13:35:09.741000,2023-04-25,13:35:09.741000,13,12,84302,3.49,2,49,2023-04-25,2023-04-29,18
100241,1930,2023-04-25,13:58:09.756000,2023-04-25,13:58:09.756000,9,4,40839,2.60,2,122,2023-04-27,2023-04-29,25
100242,1931,2023-04-25,14:14:09.825000,2023-04-25,14:14:09.825000,11,16,64180,3.37,3,48,2023-04-25,2023-04-28,12
100243,1932,2023-04-25,14:40:10.127000,2023-04-25,14:40:10.127000,7,11,71287,3.56,1,23,2023-04-30,2023-04-26,27
100244,1933,2023-04-25,15:00:09.891000,2023-04-25,15:00:09.891000,8,4,61924,3.63,2,88,2023-04-27,2023-05-02,11
100245,1934,2023-04-25,15:05:09.681000,2023-04-25,15:05:09.681000,18,8,73736,2.28,3,75,2023-05-01,2023-04-28,6
100246,1935,2023-04-25,15:46:09.711000,2023-04-25,15:46:09.711000,11,12,71236,3.15,1,103,2023-05-01,2023-04-29,3
100247,5235,2023-11-15,13:45:09.696000,2023-11-15,13:45:09.696000,18,19,72385,3.55,3,174,2023-11-15,2023-11-17,12
100248,1937,2023-04-25,16:22:10.257000,2023-04-25,16:22:10.257000,3,12,43760,2.81,2,99,2023-04-27,2023-04-28,28
100249,1938,2023-04-25,17:17:09.726000,2023-04-25,17:17:09.726000,19,13,20301,2.91,1,87,2023-04-27,2023-05-02,12
100250,1898,2023-04-24,12:21:09.809000,2023-04-24,12:21:09.809000,5,13,23440,2.60,1,182,2023-04-24,2023-04-30,21
100251,1939,2023-04-25,17:24:09.789000,2023-04-25,17:24:09.789000,1,2,64573,3.59,2,21,2023-04-27,2023-05-02,17
100252,1940,2023-04-25,17:51:09.669000,2023-04-25,17:51:09.669000,19,13,35341,3.13,3,7,2023-05-01,2023-04-29,3
100253,1941,2023-04-25,18:19:10.138000,2023-04-25,18:19:10.138000,11,1,16540,3.64,3,86,2023-04-25,2023-04-26,11
100254,1942,2023-04-25,18:47:10.042000,2023-04-25,18:47:10.042000,10,10,37235,2.45,2,1,2023-04-26,2023-05-01,2
100255,1943,2023-04-25,18:57:09.717000,2023-04-25,18:57:09.717000,6,1,58885,2.42,1,29,2023-04-27,2023-04-30,8
100256,1944,2023-04-25,18:59:10.184000,2023-04-25,18:59:10.184000,13,8,81776,3.10,3,2,2023-05-01,2023-05-01,9
100257,1945,2023-04-26,08:11:10.077000,2023-04-26,08:11:10.077000,5,10,34794,3.10,3,67,2023-04-28,2023-04-27,21
100258,1946,2023-04-26,08:20:10.042000,2023-04-26,08:20:10.042000,8,1,41268,2.26,3,55,2023-04-29,2023-04-28,17
100259,1947,2023-04-26,08:45:09.953000,2023-04-26,08:45:09.953000,1,6,81133,3.84,2,123,2023-04-28,2023-05-01,14
100260,1948,2023-04-26,08:50:09.809000,2023-04-26,08:50:09.809000,16,11,3145,3.77,3,102,2023-04-30,2023-05-02,18
100261,1949,2023-04-26,10:57:09.905000,2023-04-26,10:57:09.905000,16,20,27616,3.01,2,113,2023-04-30,2023-04-28,28
100262,1950,2023-04-26,11:54:10.071000,2023-04-26,11:54:10.071000,5,1,29110,2.91,1,9,2023-04-29,2023-04-30,29
100263,1951,2023-04-26,12:06:10.102000,2023-04-26,12:06:10.102000,9,7,37961,3.86,3,70,2023-05-01,2023-04-30,28
100264,1952,2023-04-26,12:26:10.268000,2023-04-26,12:26:10.268000,13,20,40758,3.90,2,20,2023-04-26,2023-04-29,13
100265,1953,2023-04-26,12:54:09.977000,2023-04-26,12:54:09.977000,9,2,48868,3.27,3,92,2023-04-27,2023-04-29,25
100266,1954,2023-04-26,12:57:10.257000,2023-04-26,12:57:10.257000,13,18,38936,3.62,2,7,2023-04-28,2023-04-30,13
100267,1955,2023-04-26,13:24:10.193000,2023-04-26,13:24:10.193000,18,11,19129,3.85,2,46,2023-04-28,2023-04-28,21
100268,1956,2023-04-26,13:37:09.816000,2023-04-26,13:37:09.816000,5,7,36445,2.78,1,10,2023-05-01,2023-04-28,9
100269,1957,2023-04-26,13:57:09.743000,2023-04-26,13:57:09.743000,16,8,79107,3.28,2,112,2023-04-29,2023-04-30,18
100270,1958,2023-04-26,16:08:09.709000,2023-04-26,16:08:09.709000,4,12,91261,2.29,2,11,2023-04-26,2023-04-29,27
100271,1959,2023-04-26,16:33:09.949000,2023-04-26,16:33:09.949000,10,5,3777,3.75,2,43,2023-05-02,2023-04-28,3
100272,1960,2023-04-26,16:40:10.042000,2023-04-26,16:40:10.042000,2,17,65818,2.46,2,10,2023-05-01,2023-04-27,19
100273,1961,2023-04-26,16:46:09.778000,2023-04-26,16:46:09.778000,18,12,44100,3.55,2,59,2023-04-27,2023-04-28,10
100274,1962,2023-04-26,16:48:09.987000,2023-04-26,16:48:09.987000,2,16,64378,2.92,2,50,2023-04-27,2023-05-01,10
100275,1963,2023-04-26,17:01:09.994000,2023-04-26,17:01:09.994000,14,6,74775,3.66,3,81,2023-05-01,2023-04-27,24
100276,1964,2023-04-26,17:26:09.786000,2023-04-26,17:26:09.786000,11,19,38727,2.76,2,27,2023-04-28,2023-04-29,14
100277,1965,2023-04-27,08:14:09.955000,2023-04-27,08:14:09.955000,6,6,39155,2.31,1,91,2023-04-27,2023-05-04,6
100278,1966,2023-04-27,08:15:10.208000,2023-04-27,08:15:10.208000,6,8,46877,3.89,1,80,2023-04-30,2023-04-30,26
100279,1967,2023-04-27,08:17:09.717000,2023-04-27,08:17:09.717000,2,4,16498,3.81,3,109,2023-04-29,2023-05-01,9
100280,1968,2023-04-27,09:10:09.813000,2023-04-27,09:10:09.813000,3,5,91096,2.73,1,65,2023-05-01,2023-04-28,2
100281,1969,2023-04-27,11:23:09.963000,2023-04-27,11:23:09.963000,15,1,9675,3.09,2,35,2023-04-28,2023-04-28,2
100282,1970,2023-04-27,11:49:10.081000,2023-04-27,11:49:10.081000,10,16,30966,2.35,1,41,2023-04-29,2023-05-01,30
100283,1971,2023-04-27,12:48:09.906000,2023-04-27,12:48:09.906000,6,20,12487,3.11,2,67,2023-04-30,2023-04-30,14
100284,1972,2023-04-27,13:44:09.871000,2023-04-27,13:44:09.871000,7,16,3235,2.81,1,49,2023-05-02,2023-04-30,5
100285,1973,2023-04-27,14:07:09.628000,2023-04-27,14:07:09.628000,4,14,6715,2.82,2,3,2023-05-02,2023-05-03,2
100286,1974,2023-04-27,14:54:09.786000,2023-04-27,14:54:09.786000,19,9,31835,2.55,3,6,2023-05-01,2023-04-29,2
100287,1975,2023-04-27,15:26:09.793000,2023-04-27,15:26:09.793000,12,10,54311,3.03,3,33,2023-04-28,2023-05-01,21
100288,1976,2023-04-27,15:37:09.979000,2023-04-27,15:37:09.979000,10,8,17416,3.95,1,2,2023-05-02,2023-05-03,24
100289,1977,2023-04-27,15:38:09.694000,2023-04-27,15:38:09.694000,16,6,99421,3.74,3,22,2023-05-03,2023-04-28,22
100290,1978,2023-04-27,16:18:10.279000,2023-04-27,16:18:10.279000,16,8,56864,2.95,1,61,2023-04-29,2023-05-03,16
100291,1979,2023-04-27,16:19:09.569000,2023-04-27,16:19:09.569000,1,15,43488,3.63,1,106,2023-05-03,2023-05-04,2
100292,1980,2023-04-27,16:44:09.752000,2023-04-27,16:44:09.752000,5,19,92187,2.88,2,119,2023-04-28,2023-04-28,8
100293,1981,2023-04-27,17:25:10.373000,2023-04-27,17:25:10.373000,18,6,97852,2.75,2,23,2023-04-27,2023-04-28,10
100294,1982,2023-04-27,18:04:09.806000,2023-04-27,18:04:09.806000,15,10,71150,3.36,1,93,2023-04-29,2023-04-29,2
100295,1983,2023-04-27,18:07:09.861000,2023-04-27,18:07:09.861000,17,2,67852,2.03,3,39,2023-04-29,2023-05-02,9
100296,1984,2023-04-27,18:47:09.862000,2023-04-27,18:47:09.862000,8,18,37258,2.68,1,63,2023-05-03,2023-05-04,6
100297,7750,2024-04-11,15:28:09.901000,2024-04-11,15:28:09.901000,2,10,16864,3.35,2,202,2024-04-17,2024-04-16,5
100298,1986,2023-04-28,08:25:09.873000,2023-04-28,08:25:09.873000,16,19,5172,3.70,2,121,2023-04-29,2023-04-29,30
100299,1987,2023-04-28,10:13:09.891000,2023-04-28,10:13:09.891000,9,6,70159,2.19,1,77,2023-05-04,2023-04-30,26
100300,1988,2023-04-28,10:15:09.834000,2023-04-28,10:15:09.834000,3,5,22813,2.79,1,53,2023-05-03,2023-05-02,28
100301,1989,2023-04-28,10:24:09.707000,2023-04-28,10:24:09.707000,8,10,36629,3.00,3,126,2023-04-30,2023-04-30,20
100302,1990,2023-04-28,11:28:10.212000,2023-04-28,11:28:10.212000,4,2,66602,2.06,3,29,2023-05-03,2023-04-29,13
100303,1991,2023-04-28,11:31:10.205000,2023-04-28,11:31:10.205000,3,6,57760,4.00,3,31,2023-05-04,2023-05-03,18
100304,1992,2023-04-28,11:40:09.833000,2023-04-28,11:40:09.833000,10,18,79609,2.04,2,36,2023-05-02,2023-05-04,14
100305,1993,2023-04-28,12:11:09.917000,2023-04-28,12:11:09.917000,9,9,73884,3.15,2,57,2023-05-02,2023-04-30,23
100306,1994,2023-04-28,12:40:09.896000,2023-04-28,12:40:09.896000,6,7,5764,2.88,2,9,2023-05-01,2023-04-30,4
100307,1995,2023-04-28,12:50:09.961000,2023-04-28,12:50:09.961000,12,13,38149,3.66,2,18,2023-04-30,2023-04-28,21
100308,1996,2023-04-28,12:56:09.828000,2023-04-28,12:56:09.828000,20,19,73175,3.55,1,109,2023-05-01,2023-04-29,19
100309,1997,2023-04-28,13:13:10.174000,2023-04-28,13:13:10.174000,10,16,80291,3.75,1,49,2023-05-03,2023-05-01,14
100310,1998,2023-04-28,13:42:09.686000,2023-04-28,13:42:09.686000,13,7,96189,2.73,1,27,2023-05-01,2023-04-29,1
100311,1999,2023-04-28,13:49:10.018000,2023-04-28,13:49:10.018000,1,18,77222,2.26,1,29,2023-05-03,2023-05-01,19
100312,2000,2023-04-28,13:57:09.841000,2023-04-28,13:57:09.841000,17,8,70127,3.68,3,75,2023-05-01,2023-05-01,26
100313,2001,2023-04-28,14:09:10.048000,2023-04-28,14:09:10.048000,12,8,7215,2.22,3,51,2023-05-04,2023-05-02,9
100314,194,2022-12-27,15:08:10.260000,2022-12-27,15:08:10.260000,6,14,15240,3.96,2,104,2022-12-31,2022-12-28,3
100315,2002,2023-04-28,14:36:09.973000,2023-04-28,14:36:09.973000,19,15,19930,3.96,1,109,2023-05-03,2023-05-04,14
100316,2003,2023-04-28,15:25:10.294000,2023-04-28,15:25:10.294000,20,15,86162,2.62,1,77,2023-05-02,2023-04-28,7
100317,2004,2023-04-28,15:26:09.748000,2023-04-28,15:26:09.748000,3,15,68635,2.83,3,4,2023-04-29,2023-04-30,4
100318,2005,2023-04-28,15:42:09.957000,2023-04-28,15:42:09.957000,9,4,84158,2.88,3,80,2023-05-01,2023-05-05,1
100319,2006,2023-04-28,16:00:09.749000,2023-04-28,16:00:09.749000,1,1,45048,3.22,2,107,2023-05-04,2023-04-30,26
100320,2007,2023-04-28,16:04:10.191000,2023-04-28,16:04:10.191000,8,19,77165,3.91,2,111,2023-05-03,2023-04-30,1
100321,2008,2023-04-28,16:26:09.932000,2023-04-28,16:26:09.932000,17,1,92965,3.46,1,28,2023-05-03,2023-04-30,27
100322,5236,2023-11-15,14:37:09.815000,2023-11-15,14:37:09.815000,7,11,56443,3.20,3,223,2023-11-17,2023-11-22,11
100323,2010,2023-04-28,17:36:09.700000,2023-04-28,17:36:09.700000,1,7,72772,3.49,1,42,2023-05-04,2023-05-04,17
100324,2011,2023-04-28,17:52:10.058000,2023-04-28,17:52:10.058000,12,14,70538,2.85,3,80,2023-05-01,2023-05-01,6
100325,2012,2023-04-28,18:06:09.734000,2023-04-28,18:06:09.734000,1,4,67355,2.77,3,116,2023-05-01,2023-05-03,29
100326,2013,2023-04-28,18:22:10.152000,2023-04-28,18:22:10.152000,7,3,22059,3.19,3,40,2023-05-02,2023-04-29,10
100327,2014,2023-05-01,08:08:09.843000,2023-05-01,08:08:09.843000,19,16,52480,3.26,2,65,2023-05-03,2023-05-04,8
100328,2015,2023-05-01,08:29:10.090000,2023-05-01,08:29:10.090000,13,10,16139,3.20,3,81,2023-05-02,2023-05-07,2
100329,2016,2023-05-01,08:44:09.708000,2023-05-01,08:44:09.708000,7,3,39364,2.56,3,108,2023-05-03,2023-05-02,27
100330,2017,2023-05-01,09:27:09.683000,2023-05-01,09:27:09.683000,8,3,27407,2.51,3,117,2023-05-02,2023-05-05,15
100331,2018,2023-05-01,10:21:09.879000,2023-05-01,10:21:09.879000,2,13,17850,2.32,3,123,2023-05-04,2023-05-02,25
100332,2019,2023-05-01,10:27:10.011000,2023-05-01,10:27:10.011000,9,7,16395,2.33,2,35,2023-05-02,2023-05-02,15
100333,2020,2023-05-01,11:03:10.197000,2023-05-01,11:03:10.197000,12,11,66395,2.45,3,87,2023-05-03,2023-05-02,8
100334,2021,2023-05-01,11:57:09.856000,2023-05-01,11:57:09.856000,1,18,74263,2.11,1,31,2023-05-03,2023-05-01,5
100335,2022,2023-05-01,12:15:09.944000,2023-05-01,12:15:09.944000,1,2,20320,3.82,1,69,2023-05-02,2023-05-08,6
100336,2023,2023-05-01,13:04:09.633000,2023-05-01,13:04:09.633000,15,12,59803,3.75,2,66,2023-05-07,2023-05-06,30
100337,2024,2023-05-01,13:28:09.983000,2023-05-01,13:28:09.983000,20,12,35789,3.65,1,42,2023-05-07,2023-05-07,7
100338,2025,2023-05-01,13:48:09.802000,2023-05-01,13:48:09.802000,17,19,85352,2.04,3,109,2023-05-02,2023-05-02,16
100339,2026,2023-05-01,14:06:09.960000,2023-05-01,14:06:09.960000,7,18,70028,2.64,2,48,2023-05-05,2023-05-07,23
100340,2027,2023-05-01,15:25:10.309000,2023-05-01,15:25:10.309000,18,4,29844,3.90,3,130,2023-05-06,2023-05-06,4
100341,2028,2023-05-01,15:32:09.990000,2023-05-01,15:32:09.990000,17,4,62479,3.16,3,50,2023-05-07,2023-05-03,11
100342,2029,2023-05-01,17:16:09.732000,2023-05-01,17:16:09.732000,20,6,98563,3.37,3,107,2023-05-06,2023-05-04,15
100343,2030,2023-05-01,17:55:09.722000,2023-05-01,17:55:09.722000,20,17,42452,2.17,1,97,2023-05-03,2023-05-05,3
100344,2031,2023-05-01,18:42:09.807000,2023-05-01,18:42:09.807000,2,4,3773,3.38,1,123,2023-05-03,2023-05-02,28
100345,2032,2023-05-01,18:51:10.140000,2023-05-01,18:51:10.140000,19,10,60674,2.39,1,90,2023-05-06,2023-05-06,17
100346,2033,2023-05-01,18:53:09.917000,2023-05-01,18:53:09.917000,6,19,31624,2.92,2,130,2023-05-02,2023-05-04,28
100347,2034,2023-05-02,08:00:13.050000,2023-05-02,08:00:13.050000,19,18,74181,2.14,1,110,2023-05-04,2023-05-07,1
100348,2035,2023-05-02,08:13:09.676000,2023-05-02,08:13:09.676000,18,14,16154,2.88,1,128,2023-05-03,2023-05-02,22
100349,2036,2023-05-02,08:35:10.111000,2023-05-02,08:35:10.111000,2,20,45137,2.49,2,46,2023-05-04,2023-05-03,30
100350,2037,2023-05-02,08:54:10.047000,2023-05-02,08:54:10.047000,8,18,94092,3.83,1,30,2023-05-06,2023-05-05,15
100351,2038,2023-05-02,08:55:09.906000,2023-05-02,08:55:09.906000,20,10,18751,2.82,3,4,2023-05-02,2023-05-03,19
100352,2039,2023-05-02,08:59:10.129000,2023-05-02,08:59:10.129000,5,9,83866,3.60,2,132,2023-05-03,2023-05-07,11
100353,2040,2023-05-02,09:01:09.981000,2023-05-02,09:01:09.981000,18,11,37062,3.16,2,100,2023-05-07,2023-05-03,11
100354,2041,2023-05-02,09:06:10.116000,2023-05-02,09:06:10.116000,16,18,32234,2.58,1,82,2023-05-05,2023-05-03,5
100355,2778,2023-06-15,12:57:09.864000,2023-06-15,12:57:09.864000,2,17,80712,3.49,3,4,2023-06-16,2023-06-18,10
100356,2043,2023-05-02,09:46:09.799000,2023-05-02,09:46:09.799000,10,7,9929,3.99,3,87,2023-05-04,2023-05-07,13
100357,2044,2023-05-02,10:54:09.909000,2023-05-02,10:54:09.909000,10,4,15708,3.86,1,17,2023-05-05,2023-05-06,8
100358,2045,2023-05-02,11:20:09.902000,2023-05-02,11:20:09.902000,12,18,57887,2.42,2,122,2023-05-05,2023-05-06,20
100359,2046,2023-05-02,11:40:10.170000,2023-05-02,11:40:10.170000,3,18,8673,3.84,2,63,2023-05-03,2023-05-05,11
100360,2047,2023-05-02,12:08:09.670000,2023-05-02,12:08:09.670000,1,12,31576,3.27,2,14,2023-05-05,2023-05-04,28
100361,2048,2023-05-02,12:41:09.943000,2023-05-02,12:41:09.943000,15,2,90703,2.28,3,82,2023-05-07,2023-05-07,9
100362,2049,2023-05-02,13:21:09.847000,2023-05-02,13:21:09.847000,13,9,11498,2.83,1,43,2023-05-05,2023-05-05,22
100363,2050,2023-05-02,13:50:10.146000,2023-05-02,13:50:10.146000,4,6,56795,3.99,2,76,2023-05-04,2023-05-07,21
100364,2051,2023-05-02,15:07:10.533000,2023-05-02,15:07:10.533000,19,3,1193,2.74,1,28,2023-05-06,2023-05-03,9
100365,2052,2023-05-02,16:43:09.685000,2023-05-02,16:43:09.685000,16,11,52659,2.28,3,15,2023-05-06,2023-05-09,15
100366,2053,2023-05-02,17:23:10.262000,2023-05-02,17:23:10.262000,19,12,66762,3.93,1,85,2023-05-08,2023-05-05,25
100367,2054,2023-05-02,17:49:09.676000,2023-05-02,17:49:09.676000,2,10,30949,3.72,3,26,2023-05-08,2023-05-07,10
100368,2055,2023-05-02,18:06:09.871000,2023-05-02,18:06:09.871000,2,8,80429,2.66,3,99,2023-05-08,2023-05-06,20
100369,2056,2023-05-02,18:18:09.809000,2023-05-02,18:18:09.809000,13,8,93564,3.98,2,11,2023-05-06,2023-05-05,4
100370,2057,2023-05-02,18:21:09.699000,2023-05-02,18:21:09.699000,5,5,39085,3.72,1,128,2023-05-06,2023-05-03,3
100371,2058,2023-05-02,18:52:09.978000,2023-05-02,18:52:09.978000,15,17,15461,3.05,3,45,2023-05-04,2023-05-07,30
100372,2059,2023-05-03,08:41:09.841000,2023-05-03,08:41:09.841000,20,5,83684,3.74,1,62,2023-05-09,2023-05-06,10
100373,2060,2023-05-03,09:17:09.757000,2023-05-03,09:17:09.757000,13,8,40630,2.55,1,42,2023-05-06,2023-05-07,4
100374,2061,2023-05-03,09:22:10.108000,2023-05-03,09:22:10.108000,19,19,56225,3.48,2,89,2023-05-07,2023-05-06,17
100375,2062,2023-05-03,09:23:09.681000,2023-05-03,09:23:09.681000,18,11,32600,2.59,1,83,2023-05-06,2023-05-06,20
100376,2063,2023-05-03,09:50:09.986000,2023-05-03,09:50:09.986000,15,3,11615,3.31,2,135,2023-05-04,2023-05-08,26
100377,2064,2023-05-03,09:52:09.815000,2023-05-03,09:52:09.815000,11,11,83603,2.06,2,49,2023-05-04,2023-05-06,8
100378,2065,2023-05-03,10:20:10.041000,2023-05-03,10:20:10.041000,3,11,43620,2.93,1,132,2023-05-05,2023-05-10,18
100379,2066,2023-05-03,12:05:10.122000,2023-05-03,12:05:10.122000,10,1,72576,2.08,1,130,2023-05-04,2023-05-06,3
